time_ms,batt_V,advCount,connEvents,rssi_mean,rssi_var
13275063,4.149,27316,17998,-67.55,2.89
13275844,4.151,27317,17999,-67.55,2.89
13277829,4.148,27321,18002,-67.55,2.89
13278638,4.151,27322,18003,-67.55,2.89
13279155,4.151,27322,18003,-67.55,2.89
13280780,4.151,27328,18005,-67.7,3.17
13281783,4.15,27330,18006,-67.7,3.17
13283077,4.15,27332,18008,-67.7,3.17
13283845,4.149,27333,18009,-67.7,3.17
13285029,4.15,27336,18010,-67.65,3.19
13285834,4.148,27337,18011,-67.65,3.19
13287682,4.15,27341,18014,-67.65,3.19
13288472,4.147,27342,18015,-67.65,3.19
13289509,4.15,27344,18016,-67.75,3.04
13290745,4.15,27346,18018,-67.75,3.04
13291551,4.15,27347,18019,-67.75,3.04
13292605,4.15,27347,18019,-68.05,3.73
13293654,4.15,27353,18021,-68.35,3.61
13294546,4.15,27355,18022,-68.35,3.61
13295620,4.149,27357,18023,-68.45,3.31
13296832,4.151,27360,18024,-68.45,3.31
13297670,4.149,27361,18025,-68.45,3.31
13298812,4.15,27364,18026,-68.45,3.31
13300292,4.148,27367,18028,-68.45,3.31
13301122,4.148,27368,18029,-68.45,3.31
13302477,4.15,27371,18031,-68.2,2.69
13303283,4.148,27372,18032,-68.2,2.69
13304532,4.148,27374,18034,-68.2,2.69
13305342,4.149,27375,18035,-68.2,2.69
13306316,4.148,27377,18036,-68.25,2.62
13307515,4.15,27380,18037,-68.3,2.54
13308957,4.15,27383,18039,-68.3,2.54
13310120,4.149,27385,18041,-68.3,2.54
13311302,4.15,27387,18043,-68.3,2.54
13312075,4.15,27388,18044,-68.3,2.54
13313308,4.149,27391,18046,-68.35,2.45
13314215,4.148,27393,18047,-68.35,2.45
13315030,4.148,27395,18048,-68.35,2.45
13315966,4.147,27397,18049,-68.35,2.45
13317242,4.149,27400,18051,-68.35,2.45
13318559,4.148,27403,18053,-68.35,2.45
13319698,4.148,27405,18055,-68.35,2.45
13320530,4.148,27406,18056,-68.35,2.45
13321582,4.149,27409,18057,-68.2,2.38
13322810,4.148,27411,18059,-68.2,2.38
13323584,4.15,27412,18060,-68.2,2.38
13324672,4.151,27415,18061,-68,2.42
13326041,4.149,27418,18063,-68,2.42
13326240,4.149,27418,18063,-68,2.42
13328146,4.15,27425,18065,-68.15,2.56
13328919,4.148,27426,18066,-68.15,2.56
13329323,4.148,27426,18066,-68.15,2.56
13331553,4.149,27435,18068,-68.15,2.56
13332312,4.148,27436,18069,-68.15,2.56
13333457,4.147,27439,18070,-68.15,2.56
13334907,4.148,27442,18072,-67.95,2.58
13335914,4.147,27444,18073,-67.95,2.58
13336719,4.15,27445,18074,-68.1,2.73
13337805,4.146,27447,18075,-68.25,3.14
13338820,4.148,27449,18076,-68,2.42
13339789,4.149,27451,18077,-68,2.42
13341364,4.149,27455,18079,-67.8,1.96
13342214,4.148,27456,18080,-67.8,1.96
13343116,4.146,27458,18081,-67.75,1.99
13344566,4.149,27461,18083,-67.75,1.99
13345343,4.147,27462,18084,-67.75,1.99
13346399,4.148,27464,18085,-67.75,1.99
13347938,4.148,27467,18087,-67.7,2.01
13348788,4.15,27468,18088,-67.7,2.01
13349725,4.15,27470,18089,-67.6,2.15
13351211,4.148,27473,18091,-67.55,2.16
13352063,4.147,27474,18092,-67.55,2.16
13353043,4.148,27476,18093,-67.45,2.26
13354008,4.148,27478,18094,-67.4,2.36
13355013,4.15,27480,18095,-67.35,2.45
13356404,4.148,27483,18097,-67.3,2.54
13357242,4.147,27484,18098,-67.3,2.54
13358147,4.146,27486,18099,-67.3,2.54
13358562,4.146,27486,18099,-67.35,2.87
13360329,4.149,27492,18101,-67.5,3.21
13361894,4.149,27496,18103,-67.5,3.21
13362665,4.149,27497,18104,-67.5,3.21
13363861,4.145,27500,18105,-67.35,2.87
13364570,4.149,27501,18106,-67.35,2.87
13366141,4.148,27504,18109,-67.35,2.87
13366906,4.149,27505,18110,-67.35,2.87
13368151,4.148,27508,18112,-67.35,2.87
13368841,4.149,27509,18113,-67.35,2.87
13369987,4.147,27511,18115,-67.35,2.87
13370297,4.147,27511,18115,-67.35,2.87
13372102,4.149,27516,18118,-67.6,3.41
13372931,4.148,27518,18119,-67.6,3.41
13373880,4.15,27520,18120,-67.45,3.1
13375040,4.148,27522,18122,-67.45,3.1
13375351,4.148,27522,18122,-67.2,2.48
13377141,4.149,27528,18124,-67.5,4.16
13378422,4.149,27530,18126,-67.5,4.16
13378622,4.149,27530,18126,-67.5,4.16
13380182,4.149,27536,18127,-67.65,4.45
13381312,4.146,27539,18128,-67.6,4.57
13382304,4.147,27541,18129,-67.55,4.68
13383412,4.148,27544,18130,-67.55,4.68
13385317,4.148,27548,18133,-67.55,4.68
13386145,4.149,27549,18134,-67.7,4.96
13386453,4.149,27549,18134,-67.75,4.83
13388522,4.147,27556,18136,-67.9,5.04
13389357,4.148,27557,18137,-67.9,5.04
13389665,4.148,27557,18137,-67.95,4.89
13391804,4.148,27563,18140,-68.15,4.87
13392659,4.147,27564,18141,-68.15,4.87
13393558,4.146,27566,18142,-68.2,4.69
13394501,4.146,27566,18142,-68.25,4.51
13395748,4.148,27572,18145,-68.25,4.51
13396544,4.148,27573,18146,-68.25,4.51
13397722,4.147,27575,18148,-68.45,4.37
13398910,4.147,27577,18150,-68.45,4.37
13399678,4.148,27578,18151,-68.45,4.37
13400888,4.148,27581,18152,-68.25,4.09
13402347,4.145,27584,18154,-68.25,4.09
13403479,4.148,27586,18156,-68.25,4.09
13404289,4.146,27587,18157,-68.25,4.09
13405711,4.148,27590,18159,-68.1,3.99
13406840,4.148,27593,18160,-68.1,3.99
13408256,4.146,27596,18162,-68.1,3.99
13409517,4.148,27598,18164,-68.1,3.99
13410310,4.148,27599,18165,-68.1,3.99
13411345,4.146,27601,18166,-68.1,3.99
13412477,4.149,27604,18167,-68.05,4.16
13413777,4.146,27606,18169,-68,3.89
13414761,4.148,27608,18170,-68,3.89
13416001,4.146,27610,18172,-68,3.89
13417309,4.147,27612,18174,-68,3.89
13418106,4.146,27613,18175,-68,3.89
13419055,4.147,27615,18176,-68,3.89
13419457,4.147,27615,18176,-68.05,3.73
13421216,4.148,27620,18179,-68,3.26
13423537,4.148,27624,18183,-68,3.26
13424267,4.148,27625,18184,-68,3.26
13425644,4.148,27628,18186,-67.8,3.22
13426341,4.148,27628,18186,-67.8,3.22
13427514,4.148,27635,18187,-68.05,3.52
13428554,4.146,27637,18189,-68.05,3.52
13429373,4.146,27639,18190,-68.05,3.52
13430810,4.146,27642,18192,-68.1,3.36
13431751,4.145,27644,18193,-68.1,3.36
13432750,4.148,27646,18194,-68.1,3.36
13433762,4.146,27648,18195,-68.1,3.36
13434583,4.148,27649,18196,-68.1,3.36
13435808,4.148,27652,18197,-68.1,3.36
13436565,4.147,27653,18198,-68.1,3.36
13438371,4.147,27657,18201,-67.9,3.36
13439134,4.148,27658,18202,-67.9,3.36
13439878,4.148,27658,18202,-67.85,3.5
13443608,4.147,27668,18209,-67.9,3.78
13444435,4.146,27669,18210,-67.9,3.78
13445412,4.148,27671,18211,-67.9,3.78
13446639,4.148,27674,18212,-67.9,3.78
13447930,4.148,27676,18214,-67.9,3.78
13449015,4.147,27678,18215,-67.9,3.78
13449842,4.148,27679,18216,-67.9,3.78
13450815,4.148,27681,18217,-67.9,3.78
13451664,4.148,27681,18217,-68.15,4.56
13452847,4.148,27685,18220,-68.15,4.56
13454315,4.148,27688,18222,-68,4.42
13455085,4.145,27689,18223,-68,4.42
13456824,4.146,27694,18225,-68,4.42
13457620,4.147,27695,18226,-68,4.42
13459679,4.146,27699,18229,-68.2,4.8
13460525,4.146,27700,18230,-68.2,4.8
13461655,4.146,27702,18232,-68.2,4.8
13462809,4.146,27704,18234,-68.2,4.8
13463638,4.146,27705,18235,-68.2,4.8
13465242,4.145,27709,18237,-68.05,4.68
13466034,4.148,27710,18238,-68.05,4.68
13467470,4.146,27713,18240,-68.05,4.68
13468275,4.147,27714,18241,-68.05,4.68
13469875,4.147,27718,18243,-68.05,4.68
13470687,4.144,27719,18244,-68.05,4.68
13471670,4.145,27721,18245,-68.05,4.68
13472728,4.145,27721,18245,-68.05,4.68
13473954,4.147,27727,18248,-68.05,4.68
13475134,4.145,27729,18250,-68.05,4.68
13476238,4.146,27731,18252,-68.05,4.68
13477180,4.145,27733,18253,-68.05,4.68
13477842,4.146,27734,18254,-68.05,4.68
13478807,4.146,27734,18254,-68.05,4.68
13480126,4.146,27742,18256,-68.1,4.94
13481142,4.147,27745,18257,-68.05,5.1
13481938,4.145,27747,18258,-68,5.26
13483287,4.146,27751,18259,-67.95,4.89
13483958,4.146,27752,18260,-67.95,4.89
13485607,4.147,27756,18262,-68.2,5.12
13487834,4.147,27760,18266,-68.2,5.12
13488631,4.146,27761,18267,-68.2,5.12
13489661,4.144,27763,18268,-68,4.74
13490602,4.147,27765,18269,-68,4.74
13491556,4.145,27767,18270,-68,4.74
13493577,4.146,27772,18273,-68.3,5.27
13494370,4.145,27773,18274,-68.3,5.27
13495545,4.146,27776,18275,-68.55,5.31
13497267,4.147,27779,18278,-68.55,5.31
13498110,4.145,27780,18279,-68.55,5.31
13498416,4.145,27780,18279,-68.3,5.27
13500110,4.146,27786,18281,-68.25,4.93
13501016,4.146,27788,18282,-68.25,4.93
13502030,4.144,27790,18283,-68.2,5.12
13503242,4.146,27793,18284,-67.95,4.89
13504330,4.146,27795,18285,-67.95,4.89
13506330,4.148,27799,18288,-67.95,4.89
13507166,4.146,27800,18289,-67.95,4.89
13508535,4.145,27802,18291,-67.95,4.89
13509321,4.146,27803,18292,-67.95,4.89
13510378,4.145,27805,18293,-67.9,5.04
13511718,4.146,27808,18295,-67.9,5.04
13512561,4.145,27809,18296,-67.9,5.04
13513489,4.145,27811,18297,-67.9,5.04
13514552,4.148,27814,18298,-67.9,5.04
13515456,4.145,27816,18299,-67.9,5.04
13516201,4.145,27816,18299,-67.7,4.54
13517655,4.146,27823,18301,-67.95,4.89
13518497,4.145,27824,18302,-67.95,4.89
13519685,4.146,27827,18303,-67.95,4.89
13520897,4.146,27829,18305,-67.95,4.89
13521900,4.144,27831,18306,-67.95,4.89
13522798,4.145,27833,18307,-67.95,4.89
13525968,4.146,27840,18312,-67.75,4.41
13526906,4.144,27842,18313,-67.75,4.41
13527710,4.145,27843,18314,-67.75,4.41
13528669,4.147,27845,18315,-67.5,3.95
13529972,4.146,27848,18317,-67.45,4.05
13530692,4.146,27849,18318,-67.45,4.05
13531830,4.146,27852,18319,-67.45,4.05
13533064,4.146,27854,18321,-67.45,4.05
13533725,4.146,27855,18322,-67.45,4.05
13534829,4.146,27858,18323,-67.45,4.05
13535983,4.146,27860,18325,-67.4,3.62
13537913,4.146,27864,18328,-67.4,3.62
13538565,4.146,27865,18329,-67.4,3.62
13539700,4.143,27868,18330,-67.45,4.05
13540438,4.143,27868,18330,-67.5,3.95
13541619,4.145,27874,18332,-67.3,3.27
13542900,4.146,27876,18334,-67.3,3.27
13543712,4.146,27877,18335,-67.3,3.27
13544832,4.145,27879,18337,-67.3,3.27
13545979,4.146,27881,18339,-67.3,3.27
13546802,4.146,27882,18340,-67.3,3.27
13550169,4.144,27885,18342,-67.3,3.27
13551081,4.146,27892,18346,-67.3,3.27
13552190,4.146,27895,18347,-67.55,3.84
13554078,4.145,27899,18350,-67.55,3.84
13555091,4.145,27901,18351,-67.55,3.84
13555895,4.146,27902,18352,-67.55,3.84
13557046,4.145,27904,18354,-67.55,3.84
13557798,4.145,27905,18355,-67.55,3.84
13559350,4.145,27908,18357,-67.8,4.27
13560183,4.145,27909,18358,-67.8,4.27
13561377,4.145,27911,18360,-67.8,4.27
13562178,4.146,27912,18361,-67.8,4.27
13563197,4.142,27914,18362,-68.05,4.58
13564344,4.146,27917,18363,-68.05,4.58
13565218,4.143,27919,18364,-68.05,4.58
13566797,4.146,27923,18366,-68,4.74
13567564,4.146,27924,18367,-68,4.74
13568860,4.144,27927,18369,-68,4.74
13570659,4.144,27930,18372,-68,4.74
13571468,4.144,27931,18373,-68,4.74
13572448,4.143,27933,18374,-68.05,4.58
13573498,4.145,27935,18375,-68,4.74
13574383,4.144,27937,18376,-68,4.74
13574789,4.144,27937,18376,-67.75,4.41
13578005,4.144,27945,18381,-68,4.74
13579243,4.144,27947,18383,-68,4.74
13580095,4.143,27948,18384,-68,4.74
13581023,4.142,27950,18385,-68,4.74
13582335,4.141,27953,18387,-68,4.74
13583190,4.145,27954,18388,-68,4.74
13584680,4.145,27957,18390,-68,4.74
13585432,4.145,27958,18391,-68,4.74
13586488,4.145,27961,18392,-68.25,4.93
13587441,4.142,27963,18393,-68.25,4.93
13588531,4.143,27965,18395,-68.45,5.21
13588832,4.143,27965,18395,-68.45,5.21
13591557,4.141,27974,18398,-68.25,4.93
13592357,4.145,27976,18399,-68.25,4.93
13593670,4.146,27979,18401,-68.2,4.59
13596758,4.145,27981,18403,-68.2,4.59
13597679,4.144,27990,18406,-68.2,4.59
13598892,4.144,27993,18407,-68.2,4.59
13599629,4.146,27994,18408,-68.2,4.59
13600621,4.145,27996,18409,-68.2,4.59
13601247,4.145,27996,18409,-68.15,4.77
13602658,4.144,28002,18411,-68.35,5.08
13603788,4.141,28005,18412,-68.1,4.94
13604687,4.143,28007,18413,-67.85,4.66
13605717,4.143,28009,18414,-67.65,4.13
13606625,4.143,28011,18415,-67.6,4.25
13608801,4.145,28016,18418,-67.65,4.13
13609652,4.143,28017,18419,-67.65,4.13
13609957,4.143,28017,18419,-67.65,4.13
13612159,4.145,28023,18422,-67.65,4.13
13612994,4.144,28024,18423,-67.65,4.13
13614489,4.145,28027,18425,-67.9,4.52
13615308,4.145,28028,18426,-67.9,4.52
13616289,4.145,28030,18427,-67.95,4.37
13617678,4.145,28033,18429,-67.75,3.88
13618434,4.144,28034,18430,-67.75,3.88
13619958,4.145,28037,18432,-67.75,3.88
13621177,4.144,28039,18434,-67.75,3.88
13621964,4.145,28040,18435,-67.75,3.88
13623014,4.144,28042,18436,-67.55,3.31
13624288,4.144,28044,18438,-67.55,3.31
13626245,4.144,28044,18438,-67.55,3.31
13627077,4.144,28050,18442,-67.8,3.75
13628006,4.145,28052,18443,-67.6,3.2
13629383,4.144,28055,18445,-67.55,3.31
13631122,4.144,28059,18447,-67.55,3.31
13632131,4.143,28061,18448,-67.55,3.31
13633278,4.145,28063,18450,-67.55,3.31
13634479,4.145,28065,18452,-67.55,3.31
13635357,4.143,28066,18453,-67.55,3.31
13636476,4.143,28069,18454,-67.55,3.31
13637760,4.145,28071,18456,-67.55,3.31
13638592,4.143,28072,18457,-67.55,3.31
13639829,4.145,28074,18459,-67.55,3.31
13640593,4.145,28075,18460,-67.55,3.31
13641664,4.145,28078,18461,-67.85,4.77
13642837,4.142,28080,18463,-67.85,4.77
13644509,4.142,28083,18466,-67.85,4.77
13646090,4.144,28086,18469,-67.85,4.77
13646827,4.144,28087,18470,-67.85,4.77
13647769,4.141,28089,18471,-67.6,4.36
13648782,4.141,28092,18472,-67.55,4.47
13650554,4.143,28096,18475,-67.55,4.47
13651222,4.143,28097,18476,-67.55,4.47
13652429,4.144,28099,18478,-67.55,4.47
13653304,4.145,28101,18479,-67.6,4.36
13654680,4.144,28104,18481,-67.6,4.36
13655508,4.145,28105,18482,-67.6,4.36
13656657,4.145,28108,18483,-67.8,4.91
13658127,4.144,28111,18485,-67.8,4.91
13658915,4.143,28112,18486,-67.8,4.91
13660106,4.144,28115,18487,-67.8,4.91
13661009,4.142,28117,18488,-67.8,4.91
13662139,4.145,28120,18489,-67.8,4.91
13663147,4.143,28122,18490,-67.8,4.91
13664596,4.144,28125,18492,-67.8,4.91
13667461,4.142,28126,18493,-68.05,5.73
13668575,4.142,28134,18497,-68.05,5.73
13669385,4.142,28135,18498,-68.05,5.73
13669906,4.142,28135,18498,-68.05,5.73
13671399,4.143,28140,18500,-68.05,5.73
13672565,4.144,28143,18501,-68.05,5.73
13673376,4.144,28144,18502,-68.05,5.73
13674381,4.142,28146,18503,-68.05,5.73
13675407,4.144,28148,18504,-68.05,5.73
13676248,4.142,28150,18505,-68,5.89
13677356,4.145,28152,18507,-68,5.89
13678862,4.144,28155,18509,-67.8,5.43
13679642,4.142,28156,18510,-67.8,5.43
13683266,4.142,28165,18515,-67.8,5.43
13684143,4.143,28166,18516,-67.8,5.43
13685555,4.141,28169,18518,-67.8,5.43
13686701,4.144,28171,18520,-67.8,5.43
13687632,4.141,28173,18521,-67.8,5.43
13688538,4.143,28175,18522,-67.8,5.43
13689500,4.141,28177,18523,-67.85,5.29
13690987,4.143,28180,18525,-67.75,4.41
13691786,4.141,28181,18526,-67.75,4.41
13693014,4.14,28184,18527,-67.8,4.27
13693722,4.141,28185,18528,-67.8,4.27
13695520,4.141,28190,18530,-67.85,4.13
13696292,4.141,28191,18531,-67.85,4.13
13697345,4.143,28194,18532,-67.9,3.99
13698633,4.143,28197,18534,-67.7,3.48
13700032,4.143,28200,18536,-67.7,3.48
13700712,4.143,28201,18537,-67.7,3.48
13701808,4.141,28204,18538,-67.7,3.48
13702889,4.141,28206,18540,-67.7,3.48
13703799,4.141,28208,18541,-67.7,3.48
13705056,4.143,28211,18543,-67.45,3
13705771,4.143,28212,18544,-67.45,3
13707035,4.143,28215,18546,-67.5,2.89
13707571,4.143,28215,18546,-67.5,2.89
13709256,4.142,28220,18549,-67.7,3.48
13710236,4.142,28222,18550,-67.7,3.48
13712558,4.142,28226,18554,-67.7,3.48
13713347,4.143,28227,18555,-67.7,3.48
13714574,4.143,28230,18556,-67.4,2.57
13715949,4.141,28232,18558,-67.4,2.57
13716953,4.143,28234,18559,-67.4,2.57
13717945,4.141,28236,18560,-67.4,2.57
13718469,4.141,28236,18560,-67.4,2.57
13720185,4.142,28243,18562,-67.6,3.2
13721064,4.141,28244,18563,-67.6,3.2
13722052,4.141,28246,18564,-67.6,3.2
13722987,4.14,28248,18565,-67.4,2.57
13724154,4.143,28251,18566,-67.4,2.57
13724986,4.141,28252,18567,-67.4,2.57
13726507,4.142,28255,18569,-67.35,2.66
13727355,4.143,28256,18570,-67.35,2.66
13728267,4.143,28258,18571,-67.35,2.66
13729368,4.143,28261,18572,-67.35,2.66
13730241,4.141,28263,18573,-67.35,2.66
13731317,4.141,28265,18574,-67.3,2.75
13732354,4.141,28267,18575,-67.3,2.75
13733280,4.14,28269,18576,-67.05,2.05
13734550,4.141,28272,18578,-67.25,2.83
13735312,4.143,28273,18579,-67.25,2.83
13736339,4.143,28275,18580,-67.25,2.83
13737382,4.143,28277,18581,-67.2,2.91
13738776,4.142,28280,18583,-67.4,3.62
13739951,4.143,28283,18584,-67.4,3.62
13741431,4.14,28286,18586,-67.4,3.62
13742855,4.141,28289,18588,-67.4,3.62
13743659,4.141,28290,18589,-67.4,3.62
13745215,4.143,28294,18591,-67.4,3.62
13746058,4.141,28295,18592,-67.4,3.62
13747036,4.143,28297,18593,-67.45,3.52
13747951,4.141,28299,18594,-67.45,3.52
13749636,4.142,28303,18596,-67.45,3.52
13750454,4.142,28304,18597,-67.45,3.52
13751566,4.143,28307,18598,-67.45,3.52
13752531,4.142,28309,18599,-67.45,3.52
13753890,4.142,28312,18601,-67.45,3.52
13754646,4.142,28313,18602,-67.45,3.52
13755711,4.142,28316,18603,-67.25,2.83
13756951,4.14,28319,18605,-67.25,2.83
13757595,4.142,28320,18606,-67.25,2.83
13758104,4.142,28320,18606,-67.25,2.83
13759609,4.141,28325,18609,-67,2.11
13761970,4.139,28330,18613,-67,2.11
13762999,4.143,28332,18615,-67,2.11
13764604,4.14,28336,18617,-67,2.11
13765352,4.143,28337,18618,-67,2.11
13766452,4.143,28339,18620,-67,2.11
13767364,4.14,28341,18621,-67.2,2.91
13768678,4.141,28344,18623,-67.2,2.91
13769425,4.142,28345,18624,-67.2,2.91
13770432,4.142,28347,18625,-67.25,2.83
13771767,4.142,28350,18627,-67.2,2.91
13772563,4.141,28351,18628,-67.2,2.91
13773538,4.139,28353,18629,-67.25,2.83
13774853,4.142,28356,18631,-67.25,2.83
13775644,4.141,28357,18632,-67.25,2.83
13776672,4.141,28359,18633,-67.2,2.91
13777847,4.142,28362,18634,-67.2,2.91
13779063,4.141,28364,18636,-67.2,2.91
13779906,4.141,28365,18637,-67.2,2.91
13782471,4.141,28370,18641,-67.2,2.91
13783358,4.14,28371,18642,-67.2,2.91
13784549,4.142,28373,18644,-67.2,2.91
13785364,4.141,28374,18645,-67.2,2.91
13786935,4.139,28377,18647,-67.4,3.62
13787800,4.142,28378,18648,-67.4,3.62
13788626,4.142,28378,18648,-67.4,3.62
13789882,4.141,28383,18651,-67.4,3.62
13791132,4.14,28385,18653,-67.4,3.62
13792298,4.142,28387,18655,-67.4,3.62
13793121,4.141,28388,18656,-67.4,3.62
13796237,4.141,28391,18657,-67.4,3.62
13797470,4.141,28398,18662,-67.4,3.62
13798329,4.142,28399,18663,-67.4,3.62
13799219,4.141,28401,18664,-67.4,3.62
13800362,4.141,28404,18665,-67.15,2.98
13801297,4.142,28406,18666,-67.15,2.98
13802204,4.141,28408,18667,-67.15,2.98
13803180,4.141,28410,18668,-67.2,2.91
13804308,4.141,28413,18669,-67.2,2.91
13804614,4.141,28413,18669,-67.15,2.98
13806362,4.142,28419,18671,-67.4,3.62
13807827,4.14,28422,18673,-67.65,4.13
13808604,4.141,28423,18674,-67.65,4.13
13810802,4.141,28428,18677,-67.4,3.62
13813868,4.14,28435,18682,-67.4,3.62
13814707,4.139,28437,18683,-67.4,3.62
13815859,4.141,28440,18684,-67.35,3.71
13816503,4.141,28441,18685,-67.35,3.71
13817529,4.141,28444,18686,-67.35,3.71
13819715,4.14,28450,18689,-67.35,3.71
13820448,4.14,28451,18690,-67.35,3.71
13822360,4.141,28455,18693,-67.35,3.71
13823143,4.139,28456,18694,-67.35,3.71
13823883,4.139,28456,18694,-67.4,3.62
13825243,4.14,28461,18697,-67.65,4.13
13827043,4.141,28465,18699,-67.65,4.13
13828884,4.142,28469,18702,-67.65,4.13
13829715,4.141,28470,18703,-67.65,4.13
13830774,4.141,28472,18704,-67.65,4.13
13831737,4.138,28474,18705,-67.65,4.13
13832825,4.14,28476,18707,-67.65,4.13
13833635,4.14,28477,18708,-67.65,4.13
13834783,4.139,28479,18710,-67.65,4.13
13836086,4.14,28481,18712,-67.65,4.13
13836966,4.14,28482,18713,-67.65,4.13
13838138,4.14,28484,18715,-67.65,4.13
13839001,4.139,28485,18716,-67.65,4.13
13839940,4.139,28487,18717,-67.45,3.52
13841142,4.14,28489,18719,-67.45,3.52
13842154,4.139,28491,18720,-67.45,3.52
13842954,4.14,28492,18721,-67.45,3.52
13844452,4.141,28495,18723,-67.4,3.62
13845299,4.14,28496,18724,-67.4,3.62
13846209,4.14,28498,18725,-67.45,3.52
13848543,4.141,28504,18728,-67.45,3.52
13849904,4.14,28507,18730,-67.45,3.52
13850874,4.141,28509,18731,-67.45,3.52
13852228,4.14,28511,18733,-67.45,3.52
13853049,4.141,28512,18734,-67.45,3.52
13854425,4.14,28515,18736,-67.45,3.52
13855228,4.14,28516,18737,-67.45,3.52
13855750,4.14,28516,18737,-67.45,3.52
13858533,4.14,28526,18741,-67.65,4.13
13859369,4.14,28527,18742,-67.65,4.13
13861914,4.14,28532,18746,-67.65,4.13
13863568,4.14,28535,18749,-67.65,4.13
13864313,4.139,28536,18750,-67.65,4.13
13867007,4.141,28543,18754,-67.65,4.13
13867693,4.139,28544,18755,-67.65,4.13
13868979,4.141,28548,18756,-67.65,4.13
13869657,4.141,28549,18757,-67.65,4.13
13871060,4.14,28552,18759,-67.65,4.13
13871736,4.141,28553,18760,-67.65,4.13
13873398,4.141,28557,18762,-67.45,3.52
13874123,4.138,28558,18763,-67.45,3.52
13875012,4.141,28560,18764,-67.45,3.52
13876231,4.14,28563,18765,-67.45,3.52
13877269,4.141,28566,18766,-67.45,3.52
13878252,4.14,28568,18767,-67.5,3.42
13879128,4.138,28570,18768,-67.5,3.42
13880814,4.139,28573,18771,-67.5,3.42
13881620,4.139,28574,18772,-67.5,3.42
13883529,4.14,28578,18775,-67.45,3.52
13884276,4.139,28579,18776,-67.45,3.52
13885344,4.14,28581,18777,-67.45,3.52
13886941,4.14,28585,18779,-67.2,2.91
13887146,4.14,28585,18779,-67.2,2.91
13889025,4.139,28590,18782,-66.95,2.16
13889907,4.138,28591,18783,-66.95,2.16
13891168,4.14,28593,18785,-66.95,2.16
13892418,4.138,28595,18787,-66.95,2.16
13893261,4.14,28596,18788,-66.95,2.16
13893567,4.14,28596,18788,-66.95,2.16
13895260,4.14,28602,18790,-67.15,2.98
13896184,4.139,28604,18791,-67.2,2.91
13898432,4.14,28608,18795,-67.2,2.91
13899257,4.138,28609,18796,-67.2,2.91
13900218,4.139,28611,18797,-67.2,2.91
13901234,4.138,28613,18798,-67.25,2.83
13902239,4.138,28615,18799,-67.25,2.83
13903297,4.139,28617,18800,-67.05,2.05
13904230,4.14,28619,18801,-67,2.11
13905274,4.138,28621,18802,-67.2,2.91
13906487,4.14,28623,18804,-67.2,2.91
13907294,4.141,28624,18805,-67.2,2.91
13908309,4.138,28626,18806,-67.45,3.52
13909534,4.139,28628,18808,-67.45,3.52
13910750,4.14,28630,18810,-67.45,3.52
13911523,4.138,28631,18811,-67.45,3.52
13912611,4.14,28634,18812,-67.2,2.91
13913584,4.138,28636,18813,-67.15,2.98
13914470,4.139,28638,18814,-67.2,2.91
13915861,4.14,28641,18816,-67.2,2.91
13916884,4.137,28643,18817,-67.4,3.62
13917714,4.139,28644,18818,-67.4,3.62
13918843,4.14,28647,18819,-67.4,3.62
13919556,4.14,28648,18820,-67.4,3.62
13920939,4.138,28651,18822,-67.45,3.52
13922544,4.14,28654,18825,-67.45,3.52
13924262,4.139,28657,18828,-67.45,3.52
13924971,4.138,28658,18829,-67.45,3.52
13927399,4.138,28663,18833,-67.45,3.52
13928925,4.138,28667,18835,-67.45,3.52
13929859,4.14,28669,18836,-67.45,3.52
13930565,4.139,28670,18837,-67.45,3.52
13931089,4.139,28670,18837,-67.7,4.01
13933392,4.136,28679,18840,-67.95,4.37
13934135,4.139,28680,18841,-67.95,4.37
13935114,4.14,28682,18842,-68.2,4.59
13936462,4.14,28686,18843,-68,4.21
13937710,4.138,28688,18845,-68,4.21
13938493,4.139,28689,18846,-68,4.21
13939835,4.138,28692,18848,-68,4.21
13940667,4.139,28694,18849,-68,4.21
13941940,4.139,28697,18850,-68.25,4.93
13943258,4.14,28699,18852,-68.25,4.93
13944066,4.138,28700,18853,-68.25,4.93
13945246,4.136,28703,18854,-68.25,4.93
13946184,4.136,28705,18855,-68.25,4.93
13947138,4.136,28705,18855,-68.25,4.93
13947587,4.136,28705,18855,-68.25,4.93
13950371,4.137,28716,18860,-68.45,5.21
13951941,4.138,28719,18862,-68.45,5.21
13952762,4.139,28720,18863,-68.45,5.21
13953076,4.139,28720,18863,-68.4,5.41
13954865,4.14,28725,18866,-68.65,5.4
13955871,4.136,28727,18867,-68.65,5.4
13957088,4.139,28729,18869,-68.65,5.4
13959000,4.14,28733,18872,-68.65,5.4
13959813,4.138,28734,18873,-68.65,5.4
13960916,4.139,28737,18874,-68.4,5.41
13963682,4.139,28743,18878,-68.4,5.41
13965367,4.139,28746,18881,-68.4,5.41
13966164,4.138,28747,18882,-68.4,5.41
13967188,4.136,28749,18883,-68.15,5.29
13968271,4.139,28752,18884,-68.15,5.29
13969907,4.138,28755,18887,-68.15,5.29
13970947,4.137,28757,18888,-68.15,5.29
13971707,4.139,28758,18889,-68.15,5.29
13972800,4.139,28761,18890,-68.2,5.12
13973809,4.139,28763,18891,-68.2,5.12
13974107,4.139,28763,18891,-68.2,5.12
