timestamp_local,time_ms,voltage_v,dv_avg,dv_norm,source_ip
2026-02-17T14:55:20.255685,409918,3.92425,-0.000344,-8.8e-05,192.168.31.108
2026-02-17T14:55:22.281138,411929,3.923907,-0.000412,-0.000105,192.168.31.108
2026-02-17T14:55:24.258586,413941,3.922531,-0.000688,-0.000175,192.168.31.108
2026-02-17T14:55:26.310464,415952,3.922188,-0.000619,-0.000158,192.168.31.108
2026-02-17T14:55:28.320976,417963,3.921844,-0.00055,-0.00014,192.168.31.108
2026-02-17T14:55:30.363933,419974,3.921844,0.0,0.0,192.168.31.108
2026-02-17T14:55:32.342084,421985,3.921844,0.0,0.0,192.168.31.108
2026-02-17T14:55:34.385787,423997,3.922188,0.0,0.0,192.168.31.108
2026-02-17T14:55:36.320739,426008,3.922875,0.0,0.0,192.168.31.108
2026-02-17T14:55:38.361863,428019,3.922188,-0.000137,-3.5e-05,192.168.31.108
2026-02-17T14:55:40.376715,430030,3.9215,-0.000275,-7e-05,192.168.31.108
2026-02-17T14:55:42.367697,432041,3.921156,-0.000344,-8.8e-05,192.168.31.108
2026-02-17T14:55:44.413820,434051,3.919438,-0.000688,-0.000175,192.168.31.108
2026-02-17T14:55:46.428806,436063,3.91875,-0.000825,-0.000211,192.168.31.108
2026-02-17T14:55:48.453607,438075,3.918406,-0.000756,-0.000193,192.168.31.108
2026-02-17T14:55:50.500104,440086,3.918406,0.0,0.0,192.168.31.108
2026-02-17T14:55:52.483453,442097,3.919094,0.0,0.0,192.168.31.108
2026-02-17T14:55:54.478757,444108,3.919438,0.0,0.0,192.168.31.108
2026-02-17T14:55:56.513966,446119,3.919781,0.0,0.0,192.168.31.108
2026-02-17T14:55:58.473963,448130,3.91875,-0.000206,-5.3e-05,192.168.31.108
2026-02-17T14:56:00.510361,450141,3.918063,-0.000344,-8.8e-05,192.168.31.108
2026-02-17T14:56:02.534910,452152,3.917375,-0.000481,-0.000123,192.168.31.108
2026-02-17T14:56:04.546952,454164,3.916688,-0.000619,-0.000158,192.168.31.108
2026-02-17T14:56:06.558336,456175,3.915657,-0.000825,-0.000211,192.168.31.108
