timestamp_local,time_ms,voltage_v,dv_avg,dv_norm,source_ip
2026-02-18T12:36:24.183140,213328,3.660938,0.0,0.0,192.168.31.105
2026-02-18T12:36:26.195422,215339,3.658875,-0.000413,-0.000113,192.168.31.105
2026-02-18T12:36:28.267495,217350,3.654407,-0.001306,-0.000357,192.168.31.105
2026-02-18T12:36:30.260467,219362,3.6465,-0.002887,-0.000792,192.168.31.105
2026-02-18T12:36:32.251380,221373,3.648219,0.0,0.0,192.168.31.105
2026-02-18T12:36:34.255573,223384,3.654063,0.0,0.0,192.168.31.105
2026-02-18T12:36:36.263734,225395,3.646844,-0.001444,-0.000396,192.168.31.105
2026-02-18T12:36:38.328136,227406,3.641,-0.002612,-0.000718,192.168.31.105
2026-02-18T12:36:40.342256,229417,3.643407,0.0,0.0,192.168.31.105
2026-02-18T12:36:42.288999,231428,3.622094,-0.004263,-0.001177,192.168.31.105
2026-02-18T12:36:44.352072,233439,3.597,-0.009281,-0.00258,192.168.31.105
2026-02-18T12:36:46.319902,235450,3.588063,-0.011069,-0.003085,192.168.31.105
2026-02-18T12:36:48.343392,237461,3.417219,-0.045237,-0.013238,192.168.31.105
2026-02-18T12:36:50.364082,239472,3.585313,0.0,0.0,192.168.31.105
2026-02-18T12:36:52.395105,241483,3.599406,0.0,0.0,192.168.31.105
2026-02-18T12:36:54.357438,243494,3.590469,-0.001788,-0.000498,192.168.31.105
2026-02-18T12:36:56.398787,245505,3.632406,0.0,0.0,192.168.31.105
2026-02-18T12:36:58.400596,247517,3.63275,0.0,0.0,192.168.31.105
2026-02-18T12:37:00.432951,249528,3.639282,0.0,0.0,192.168.31.105
2026-02-18T12:37:02.416775,251539,3.638594,-0.000138,-3.8e-05,192.168.31.105
2026-02-18T12:37:04.441043,253550,3.631375,-0.001581,-0.000435,192.168.31.105
2026-02-18T12:37:06.449900,255561,3.637219,0.0,0.0,192.168.31.105
2026-02-18T12:37:08.481607,257572,3.637906,0.0,0.0,192.168.31.105
2026-02-18T12:37:10.490407,259583,3.637906,0.0,0.0,192.168.31.105
2026-02-18T12:37:12.479231,261594,3.601813,-0.007219,-0.002004,192.168.31.105
2026-02-18T12:37:14.486459,263605,3.636875,0.0,0.0,192.168.31.105
2026-02-18T12:37:16.537991,265616,3.636531,-6.9e-05,-1.9e-05,192.168.31.105
2026-02-18T12:37:18.549775,267626,3.627938,-0.001788,-0.000493,192.168.31.105
2026-02-18T12:37:20.507025,269638,3.6245,-0.002475,-0.000683,192.168.31.105
2026-02-18T12:37:22.517477,271649,3.62175,-0.003025,-0.000835,192.168.31.105
2026-02-18T12:37:24.535107,273660,3.615219,-0.004331,-0.001198,192.168.31.105
2026-02-18T12:37:26.572415,275672,3.616938,0.0,0.0,192.168.31.105
2026-02-18T12:37:28.535350,277683,3.62175,0.0,0.0,192.168.31.105
2026-02-18T12:37:30.573487,279694,3.615219,-0.001306,-0.000361,192.168.31.105
2026-02-18T12:37:32.609315,281705,3.61625,0.0,0.0,192.168.31.105
2026-02-18T12:37:34.595670,283716,3.614875,-0.000275,-7.6e-05,192.168.31.105
2026-02-18T12:37:36.597328,285727,3.620031,0.0,0.0,192.168.31.105
2026-02-18T12:37:38.666656,287738,3.614188,-0.001169,-0.000323,192.168.31.105
2026-02-18T12:37:40.600840,289749,3.619344,0.0,0.0,192.168.31.105
2026-02-18T12:37:42.709781,291760,3.612813,-0.001306,-0.000362,192.168.31.105
2026-02-18T12:37:44.713907,293771,3.609375,-0.001994,-0.000552,192.168.31.105
2026-02-18T12:37:46.650462,295782,3.600438,-0.003781,-0.00105,192.168.31.105
2026-02-18T12:37:48.686269,297794,3.626219,0.0,0.0,192.168.31.105
2026-02-18T12:37:50.664721,299805,3.623469,-0.00055,-0.000152,192.168.31.105
2026-02-18T12:37:52.685874,301816,3.6245,0.0,0.0,192.168.31.105
2026-02-18T12:37:54.685784,303827,3.628625,0.0,0.0,192.168.31.105
2026-02-18T12:37:56.717111,305838,3.622094,-0.001306,-0.000361,192.168.31.105
2026-02-18T12:37:58.747280,307849,3.6245,0.0,0.0,192.168.31.105
2026-02-18T12:38:00.733840,309860,3.625188,0.0,0.0,192.168.31.105
2026-02-18T12:38:02.749990,311871,3.585313,-0.007975,-0.002224,192.168.31.105
2026-02-18T12:38:04.778938,313883,3.620031,0.0,0.0,192.168.31.105
2026-02-18T12:38:06.753770,315894,3.6245,0.0,0.0,192.168.31.105
2026-02-18T12:38:08.770777,317904,3.606625,-0.003575,-0.000991,192.168.31.105
2026-02-18T12:38:10.821429,319916,3.606281,-0.003644,-0.00101,192.168.31.105
2026-02-18T12:38:12.807750,321927,3.606281,0.0,0.0,192.168.31.105
2026-02-18T12:38:14.828023,323938,3.608344,0.0,0.0,192.168.31.105
2026-02-18T12:38:16.851574,325949,3.61075,0.0,0.0,192.168.31.105
2026-02-18T12:38:18.810806,327960,3.603875,-0.001375,-0.000382,192.168.31.105
2026-02-18T12:38:20.847586,329971,3.602844,-0.001581,-0.000439,192.168.31.105
2026-02-18T12:38:22.887562,331982,3.601813,-0.001787,-0.000496,192.168.31.105
2026-02-18T12:38:24.859747,333993,3.600094,-0.002131,-0.000592,192.168.31.105
2026-02-18T12:38:26.914556,336004,3.602156,0.0,0.0,192.168.31.105
2026-02-18T12:38:28.907269,338015,3.608,0.0,0.0,192.168.31.105
2026-02-18T12:38:30.939645,340025,3.600438,-0.001512,-0.00042,192.168.31.105
2026-02-18T12:38:32.902593,342037,3.620031,0.0,0.0,192.168.31.105
2026-02-18T12:38:34.903341,344048,3.614531,-0.0011,-0.000304,192.168.31.105
2026-02-18T12:38:36.941775,346059,3.609031,-0.0022,-0.00061,192.168.31.105
2026-02-18T12:38:38.975881,348071,3.611438,0.0,0.0,192.168.31.105
2026-02-18T12:38:40.957168,350082,3.597344,-0.002819,-0.000784,192.168.31.105
2026-02-18T12:38:42.989405,352093,3.611782,0.0,0.0,192.168.31.105
2026-02-18T12:38:44.958984,354104,3.618656,0.0,0.0,192.168.31.105
2026-02-18T12:38:47.018646,356115,3.609031,-0.001925,-0.000533,192.168.31.105
2026-02-18T12:38:49.018747,358126,3.612125,0.0,0.0,192.168.31.105
2026-02-18T12:38:51.002395,360137,3.612125,0.0,0.0,192.168.31.105
2026-02-18T12:38:53.007203,362148,3.607656,-0.000894,-0.000248,192.168.31.105
2026-02-18T12:38:55.070018,364160,3.612813,0.0,0.0,192.168.31.105
2026-02-18T12:38:57.070162,366171,3.6025,-0.002062,-0.000573,192.168.31.105
2026-02-18T12:38:59.085040,368182,3.603532,0.0,0.0,192.168.31.105
2026-02-18T12:39:01.099344,370194,3.600438,-0.000619,-0.000172,192.168.31.105
2026-02-18T12:39:03.113106,372205,3.594594,-0.001788,-0.000497,192.168.31.105
2026-02-18T12:39:05.127221,374216,3.602844,0.0,0.0,192.168.31.105
2026-02-18T12:39:07.132016,376227,3.600438,-0.000481,-0.000134,192.168.31.105
2026-02-18T12:39:09.144378,378238,3.601469,0.0,0.0,192.168.31.105
2026-02-18T12:39:11.135402,380249,3.592531,-0.001788,-0.000498,192.168.31.105
2026-02-18T12:39:13.138854,382260,3.589782,-0.002337,-0.000651,192.168.31.105
2026-02-18T12:39:15.129583,384271,3.573625,-0.005569,-0.001558,192.168.31.105
2026-02-18T12:39:17.133632,386282,3.589438,0.0,0.0,192.168.31.105
2026-02-18T12:39:19.152534,388293,3.598375,0.0,0.0,192.168.31.105
2026-02-18T12:39:21.224110,390303,3.592531,-0.001169,-0.000325,192.168.31.105
