timestamp_local,status,time_ms,voltage_v,dv_norm,dv_avg,wifi_rssi,ble_rssi,score,threshold,ble_hits,source_ip
2026-02-05T11:12:12.309169,ATTACK,33987,4.369,0.0,0.0,-59,-31,1.3842,1.1531,0,192.168.31.98
2026-02-05T11:12:15.598415,NORMAL,37007,4.241,-0.006046,-0.025644,-60,-30,0.5428,1.1553,0,192.168.31.98
2026-02-05T11:12:18.276882,ATTACK,40025,4.355,0.0,0.0,-54,-31,1.6276,1.1591,0,192.168.31.98
2026-02-05T11:12:27.655136,NORMAL,43045,4.348,-0.000285,-0.001237,-56,-71,-1.0923,1.1591,0,192.168.31.98
2026-02-05T11:12:27.755886,ATTACK,46066,4.342,-0.000602,-0.002612,-54,-32,1.4997,1.1604,0,192.168.31.98
2026-02-05T11:12:27.863544,NORMAL,49087,4.335,-0.00092,-0.003988,-62,-69,-1.6679,1.1603,0,192.168.31.98
2026-02-05T11:12:30.210830,NORMAL,52107,4.331,-0.001095,-0.004744,-63,-31,0.8239,1.1602,0,192.168.31.98
2026-02-05T11:12:33.224440,NORMAL,55128,4.207,-0.00701,-0.029494,-61,-31,0.2316,1.1601,0,192.168.31.98
2026-02-05T11:12:36.291527,ATTACK,58149,4.324,0.0,0.0,-54,-31,1.5554,1.1601,0,192.168.31.98
2026-02-05T11:12:39.348296,ATTACK,61169,4.321,-0.000159,-0.000688,-55,-31,1.3292,1.16,0,192.168.31.98
2026-02-05T11:12:42.239988,ATTACK,64189,4.316,-0.000382,-0.00165,-54,-33,1.2135,1.1601,0,192.168.31.98
2026-02-05T11:12:45.487188,NORMAL,67207,4.293,-0.001425,-0.006119,-57,-31,0.8092,1.1603,0,192.168.31.98
2026-02-05T11:12:51.523668,NORMAL,73250,4.189,-0.00645,-0.027019,-57,-32,0.0552,1.1603,0,192.168.31.98
2026-02-05T11:12:54.705574,NORMAL,76270,4.186,-0.006455,-0.027019,-64,-31,-0.3156,1.1602,0,192.168.31.98
2026-02-05T11:12:57.402091,NORMAL,79292,4.304,0.0,0.0,-62,-31,0.5344,1.1601,0,192.168.31.98
2026-02-05T11:13:00.494781,NORMAL,82314,4.306,0.0,0.0,-62,-31,0.4935,1.16,0,192.168.31.98
2026-02-05T11:13:03.565487,NORMAL,85333,4.18,-0.006003,-0.025094,-58,-67,-2.6133,1.1597,0,192.168.31.98
2026-02-05T11:13:06.420433,NORMAL,88354,4.291,0.0,0.0,-58,-32,0.9619,1.1595,0,192.168.31.98
2026-02-05T11:13:09.513594,NORMAL,91374,4.242,-0.002317,-0.009831,-58,-33,0.5518,1.1593,0,192.168.31.98
2026-02-05T11:13:12.449431,NORMAL,94392,4.189,-0.004874,-0.020419,-59,-31,0.2233,1.159,0,192.168.31.98
2026-02-05T11:13:15.633552,NORMAL,97410,4.293,0.0,0.0,-59,-31,0.7806,1.1588,0,192.168.31.98
2026-02-05T11:13:21.605199,NORMAL,103453,4.168,-0.006021,-0.025094,-60,-70,-2.6295,1.1579,0,192.168.31.98
2026-02-05T11:13:24.679195,NORMAL,106473,4.29,0.0,0.0,-59,-31,1.1448,1.1575,0,192.168.31.98
2026-02-05T11:13:27.674241,ATTACK,109494,4.29,0.0,0.0,-56,-31,1.2879,1.1571,0,192.168.31.98
2026-02-05T11:13:30.584595,NORMAL,112518,4.262,-0.00129,-0.0055,-58,-31,0.8723,1.1567,0,192.168.31.98
2026-02-05T11:13:33.815446,NORMAL,115539,4.16,-0.006213,-0.02585,-60,-33,-0.0181,1.1563,0,192.168.31.98
2026-02-05T11:13:36.858590,NORMAL,118560,4.257,0.0,0.0,-60,-31,0.8096,1.1559,0,192.168.31.98
2026-02-05T11:13:39.758639,NORMAL,121581,4.158,-0.004762,-0.0198,-60,-34,0.034,1.1556,0,192.168.31.98
2026-02-05T11:13:42.902913,NORMAL,124603,4.154,-0.004965,-0.020625,-62,-75,-2.87,1.155,0,192.168.31.98
2026-02-05T11:13:48.825490,NORMAL,130644,4.278,-6.4e-05,-0.000275,-56,-69,-0.9552,1.154,0,192.168.31.98
2026-02-05T11:13:52.009472,NORMAL,133664,4.172,-0.005141,-0.02145,-60,-30,0.4694,1.1534,0,192.168.31.98
2026-02-05T11:13:54.786315,ATTACK,136685,4.275,0.0,0.0,-57,-30,1.2393,1.1529,0,192.168.31.98
2026-02-05T11:13:57.813569,NORMAL,139707,4.167,-0.005147,-0.02145,-69,-32,-0.2536,1.1524,0,192.168.31.98
2026-02-05T11:14:00.827845,NORMAL,142729,4.271,0.0,0.0,-62,-31,0.7588,1.1519,0,192.168.31.98
2026-02-05T11:14:04.019338,NORMAL,145752,4.262,-0.000436,-0.001856,-67,-31,0.3301,1.1515,0,192.168.31.98
2026-02-05T11:14:06.982572,NORMAL,148774,4.269,0.0,0.0,-66,-69,-1.9006,1.1509,0,192.168.31.98
2026-02-05T11:14:13.069278,NORMAL,154816,4.268,0.0,0.0,-62,-32,0.7981,1.1498,0,192.168.31.98
2026-02-05T11:14:16.107254,NORMAL,157835,4.14,-0.006144,-0.025437,-60,-31,0.2133,1.1492,0,192.168.31.98
2026-02-05T11:14:18.969576,NORMAL,160857,4.147,0.0,0.0,-59,-31,0.9774,1.1487,0,192.168.31.98
2026-02-05T11:14:22.006566,NORMAL,163878,4.138,-0.000432,-0.001788,-60,-71,-1.633,1.1481,0,192.168.31.98
2026-02-05T11:14:24.969328,NORMAL,166898,4.265,0.0,0.0,-63,-31,0.7609,1.1475,2,192.168.31.98
2026-02-05T11:14:28.080508,NORMAL,169919,4.149,-0.005584,-0.023169,-59,-30,0.4659,1.1468,2,192.168.31.98
2026-02-05T11:14:31.027431,NORMAL,172937,4.134,-0.006336,-0.026194,-60,-30,0.3602,1.1461,3,192.168.31.98
2026-02-05T11:14:34.156386,ATTACK,175959,4.143,0.0,0.0,-58,-29,1.2899,1.1454,0,192.168.31.98
2026-02-05T11:14:37.302352,NORMAL,178978,4.203,0.0,0.0,-69,-29,0.4745,1.1447,3,192.168.31.98
2026-02-05T11:14:40.168727,NORMAL,181999,4.207,0.0,0.0,-72,-32,0.2387,1.1439,4,192.168.31.98
2026-02-05T11:14:43.115630,NORMAL,185019,4.229,0.0,0.0,-63,-31,0.8617,1.1431,4,192.168.31.98
2026-02-05T11:14:49.278875,NORMAL,191055,4.223,-0.00197,-0.008319,-60,-30,0.8903,1.1414,3,192.168.31.98
2026-02-05T11:14:52.230227,ATTACK,194075,4.264,0.0,0.0,-57,-28,1.3908,1.1406,6,192.168.31.98
2026-02-05T11:14:55.222129,NORMAL,197093,4.259,-0.000226,-0.000963,-60,-31,1.0379,1.1398,3,192.168.31.98
2026-02-05T11:14:58.200428,NORMAL,200111,4.231,-0.00156,-0.0066,-58,-29,1.0873,1.1389,5,192.168.31.98
2026-02-05T11:15:01.255462,NORMAL,203128,4.219,-0.002118,-0.008938,-60,-31,0.8066,1.1381,5,192.168.31.98
2026-02-05T11:15:04.300846,NORMAL,206149,4.2,-0.003012,-0.01265,-58,-30,0.8981,1.1372,3,192.168.31.98
2026-02-05T11:15:07.359909,ATTACK,209168,4.261,0.0,0.0,-57,-29,1.3551,1.1363,4,192.168.31.98
2026-02-05T11:15:10.316365,NORMAL,212188,4.257,-0.000194,-0.000825,-60,-30,1.0574,1.1354,3,192.168.31.98
2026-02-05T11:15:13.294858,NORMAL,215205,4.216,-0.002169,-0.009144,-60,-29,0.8622,1.1346,5,192.168.31.98
2026-02-05T11:15:16.442498,NORMAL,218224,4.256,0.0,0.0,-64,-30,0.8032,1.1336,4,192.168.31.98
2026-02-05T11:15:19.327561,NORMAL,221242,4.257,0.0,0.0,-63,-71,-1.4902,1.1326,3,192.168.31.98
2026-02-05T11:15:22.453560,NORMAL,224263,4.214,-0.002056,-0.008663,-64,-66,-1.3649,1.1314,4,192.168.31.98
2026-02-05T11:15:25.386620,NORMAL,227282,4.125,-0.0064,-0.0264,-61,-30,0.7601,1.1303,5,192.168.31.98
2026-02-05T11:15:28.453646,ATTACK,230299,4.194,0.0,0.0,-62,-30,1.4103,1.1291,5,192.168.31.98
2026-02-05T11:15:31.446880,ATTACK,233320,4.21,0.0,0.0,-59,-30,1.6062,1.128,3,192.168.31.98
2026-02-05T11:15:34.486619,NORMAL,236341,4.138,-0.003456,-0.0143,-59,-67,-1.0497,1.1268,3,192.168.31.98
2026-02-05T11:15:37.483235,ATTACK,239359,4.2,0.0,0.0,-55,-28,2.0854,1.1257,4,192.168.31.98
2026-02-05T11:15:40.595664,ATTACK,242379,4.25,0.0,0.0,-58,-29,1.7635,1.1246,3,192.168.31.98
2026-02-05T11:15:43.556245,ATTACK,245397,4.251,0.0,0.0,-56,-30,1.8455,1.1235,5,192.168.31.98
2026-02-05T11:15:49.667536,ATTACK,251435,4.249,0.0,0.0,-56,-31,1.7546,1.1215,4,192.168.31.98
2026-02-05T11:15:52.568271,NORMAL,254457,4.202,-0.002209,-0.009281,-65,-29,0.8459,1.1204,6,192.168.31.98
2026-02-05T11:15:55.635399,NORMAL,257476,4.151,-0.00472,-0.019594,-64,-28,0.7041,1.1194,5,192.168.31.98
2026-02-05T11:15:58.569001,ATTACK,260496,4.249,0.0,0.0,-63,-30,1.2121,1.1184,3,192.168.31.98
2026-02-05T11:16:01.637301,NORMAL,263516,4.201,-0.002308,-0.009694,-64,-31,0.8432,1.1174,4,192.168.31.98
2026-02-05T11:16:04.587798,NORMAL,266537,4.131,-0.005708,-0.023581,-64,-30,0.5396,1.1163,5,192.168.31.98
2026-02-05T11:16:07.825245,NORMAL,269555,4.131,-0.005742,-0.023719,-65,-29,0.558,1.1152,5,192.168.31.98
2026-02-05T11:16:10.686742,NORMAL,272572,4.245,0.0,0.0,-67,-29,1.0342,1.1142,5,192.168.31.98
2026-02-05T11:16:13.702307,NORMAL,275595,4.246,0.0,0.0,-58,-66,-0.2118,1.113,5,192.168.31.98
2026-02-05T11:16:16.789995,ATTACK,278614,4.13,-0.005593,-0.0231,-57,-30,1.1875,1.1119,2,192.168.31.98
2026-02-05T11:16:19.774680,ATTACK,281632,4.201,0.0,0.0,-56,-31,1.8923,1.1109,5,192.168.31.98
2026-02-05T11:16:22.738025,ATTACK,284649,4.246,0.0,0.0,-59,-30,1.6006,1.1098,3,192.168.31.98
2026-02-05T11:16:25.883144,NORMAL,287667,4.13,-0.00561,-0.023169,-58,-31,0.9471,1.1088,3,192.168.31.98
2026-02-05T11:16:28.758102,ATTACK,290687,4.2,0.0,0.0,-58,-28,1.6679,1.1078,4,192.168.31.98
2026-02-05T11:16:31.853123,ATTACK,293706,4.131,-0.003345,-0.013819,-58,-30,1.1972,1.1068,5,192.168.31.98
2026-02-05T11:16:34.841351,NORMAL,296725,4.138,0.0,0.0,-68,-67,-1.1774,1.1057,4,192.168.31.98
2026-02-05T11:16:37.863028,NORMAL,299744,4.18,0.0,0.0,-63,-60,-0.1545,1.1046,4,192.168.31.98
2026-02-05T11:16:40.920327,ATTACK,302764,4.132,-0.002346,-0.009694,-57,-29,1.6931,1.1035,4,192.168.31.98
2026-02-05T11:16:43.926616,ATTACK,305784,4.162,0.0,0.0,-55,-30,2.0533,1.1024,5,192.168.31.98
2026-02-05T11:16:46.897451,NORMAL,308802,4.13,-0.001548,-0.006394,-66,-30,0.9859,1.1014,3,192.168.31.98
2026-02-05T11:16:49.915876,ATTACK,311820,4.128,-0.001649,-0.006806,-64,-29,1.1375,1.1004,5,192.168.31.98
2026-02-05T11:16:53.111597,NORMAL,314841,4.127,-0.001666,-0.006875,-67,-28,0.9692,1.0993,5,192.168.31.98
2026-02-05T11:16:55.949974,ATTACK,317864,4.24,0.0,0.0,-64,-29,1.2995,1.0983,3,192.168.31.98
2026-02-05T11:16:59.030940,NORMAL,320882,4.181,-0.002795,-0.011688,-66,-31,0.7921,1.0973,4,192.168.31.98
2026-02-05T11:17:01.986693,NORMAL,323901,4.119,-0.005875,-0.0242,-64,-30,0.6534,1.0962,5,192.168.31.98
2026-02-05T11:17:05.037747,ATTACK,326919,4.145,0.0,0.0,-65,-29,1.2495,1.0952,4,192.168.31.98
2026-02-05T11:17:08.202492,NORMAL,329940,4.13,-0.000716,-0.002956,-70,-29,0.8594,1.0942,4,192.168.31.98
2026-02-05T11:17:11.037991,ATTACK,332961,4.14,0.0,0.0,-65,-30,1.2149,1.0932,5,192.168.31.98
2026-02-05T11:17:14.053889,ATTACK,335983,4.147,0.0,0.0,-66,-30,1.1318,1.0922,4,192.168.31.98
2026-02-05T11:17:17.157064,NORMAL,339003,4.121,-0.001251,-0.005156,-66,-70,-1.237,1.091,4,192.168.31.98
2026-02-05T11:17:20.209137,ATTACK,342023,4.121,0.0,0.0,-66,-31,1.2865,1.0899,5,192.168.31.98
2026-02-05T11:17:23.182293,ATTACK,345042,4.233,0.0,0.0,-67,-31,1.1979,1.0889,5,192.168.31.98
2026-02-05T11:17:26.202291,ATTACK,348063,4.191,-0.002034,-0.008525,-57,-30,1.7162,1.0878,4,192.168.31.98
2026-02-05T11:17:29.176423,ATTACK,351083,4.2,0.0,0.0,-56,-29,1.9882,1.0868,5,192.168.31.98
2026-02-05T11:17:32.168949,ATTACK,354106,4.121,-0.003854,-0.015881,-57,-30,1.3713,1.0859,4,192.168.31.98
2026-02-05T11:17:35.223125,ATTACK,357127,4.125,0.0,0.0,-57,-30,1.793,1.0849,3,192.168.31.98
2026-02-05T11:17:38.342592,ATTACK,360146,4.127,0.0,0.0,-56,-30,1.8095,1.0841,4,192.168.31.98
2026-02-05T11:17:41.335868,NORMAL,363166,4.119,-0.000367,-0.001513,-57,-73,-0.6139,1.0831,4,192.168.31.98
2026-02-05T11:17:44.291949,ATTACK,366184,4.181,0.0,0.0,-58,-30,1.7418,1.0822,5,192.168.31.98
